,id,date,time,name,size,type,price
7961,2015-003438,2015-02-27,17:18:29,mediterraneo,S,veggie,12
7962,2015-003439,2015-02-27,17:19:07,ital_veggie,L,veggie,21
7963,2015-003440,2015-02-27,17:38:36,sicilian,L,supreme,20.25
7964,2015-003440,2015-02-27,17:38:36,prsc_argla,S,supreme,12.5
7965,2015-003440,2015-02-27,17:38:36,ital_supr,L,supreme,20.75
7966,2015-003440,2015-02-27,17:38:36,ckn_alfredo,M,chicken,16.75
7967,2015-003441,2015-02-27,17:38:46,classic_dlx,S,classic,12
7968,2015-003442,2015-02-27,17:48:37,southw_ckn,L,chicken,20.75
7969,2015-003442,2015-02-27,17:48:37,peppr_salami,L,supreme,20.75
7970,2015-003443,2015-02-27,17:50:49,pepperoni,M,classic,12.5
7971,2015-003443,2015-02-27,17:50:49,sicilian,S,supreme,12.25
7972,2015-003443,2015-02-27,17:50:49,big_meat,S,classic,12
7973,2015-003444,2015-02-27,17:57:03,cali_ckn,L,chicken,20.75
7974,2015-003444,2015-02-27,17:57:03,soppressata,S,supreme,12.5
7975,2015-003444,2015-02-27,17:57:03,cali_ckn,L,chicken,20.75
7976,2015-003444,2015-02-27,17:57:03,bbq_ckn,L,chicken,20.75
7977,2015-003445,2015-02-27,18:08:58,big_meat,S,classic,12
7978,2015-003445,2015-02-27,18:08:58,mediterraneo,M,veggie,16
7979,2015-003445,2015-02-27,18:08:58,the_greek,L,classic,20.5
7980,2015-003446,2015-02-27,18:09:37,veggie_veg,M,veggie,16
7981,2015-003446,2015-02-27,18:09:37,spinach_supr,L,supreme,20.75
7982,2015-003447,2015-02-27,18:14:22,pepperoni,S,classic,9.75
7983,2015-003447,2015-02-27,18:14:22,spicy_ital,L,supreme,20.75
7984,2015-003447,2015-02-27,18:14:22,thai_ckn,S,chicken,12.75
7985,2015-003447,2015-02-27,18:14:22,hawaiian,S,classic,10.5
7986,2015-003448,2015-02-27,18:30:33,thai_ckn,M,chicken,16.75
7987,2015-003448,2015-02-27,18:30:33,prsc_argla,L,supreme,20.75
7988,2015-003448,2015-02-27,18:30:33,mediterraneo,S,veggie,12
7989,2015-003448,2015-02-27,18:30:33,big_meat,S,classic,12
7990,2015-003449,2015-02-27,18:43:12,peppr_salami,L,supreme,20.75
7991,2015-003449,2015-02-27,18:43:12,pepperoni,M,classic,12.5
7992,2015-003449,2015-02-27,18:43:12,napolitana,L,classic,20.5
7993,2015-003449,2015-02-27,18:43:12,pepperoni,M,classic,12.5
7994,2015-003450,2015-02-27,18:45:28,sicilian,S,supreme,12.25
7995,2015-003450,2015-02-27,18:45:28,cali_ckn,L,chicken,20.75
7996,2015-003450,2015-02-27,18:45:28,bbq_ckn,M,chicken,16.75
7997,2015-003451,2015-02-27,18:46:17,pepperoni,L,classic,15.25
7998,2015-003451,2015-02-27,18:46:17,classic_dlx,L,classic,20.5
7999,2015-003452,2015-02-27,18:47:21,ital_cpcllo,L,classic,20.5
8000,2015-003452,2015-02-27,18:47:21,thai_ckn,L,chicken,20.75
8001,2015-003452,2015-02-27,18:47:21,classic_dlx,M,classic,16
8002,2015-003453,2015-02-27,18:48:01,thai_ckn,L,chicken,20.75
8003,2015-003454,2015-02-27,18:57:55,big_meat,S,classic,12
8004,2015-003454,2015-02-27,18:57:55,four_cheese,L,veggie,17.95
8005,2015-003454,2015-02-27,18:57:55,calabrese,L,supreme,20.25
8006,2015-003454,2015-02-27,18:57:55,spicy_ital,L,supreme,20.75
8007,2015-003455,2015-02-27,19:06:41,green_garden,S,veggie,12
8008,2015-003455,2015-02-27,19:06:41,bbq_ckn,M,chicken,16.75
8009,2015-003455,2015-02-27,19:06:41,pepperoni,M,classic,12.5
8010,2015-003456,2015-02-27,19:09:27,bbq_ckn,M,chicken,16.75
8011,2015-003456,2015-02-27,19:09:27,southw_ckn,L,chicken,20.75
8012,2015-003457,2015-02-27,19:09:52,green_garden,L,veggie,20.25
8013,2015-003457,2015-02-27,19:09:52,peppr_salami,M,supreme,16.5
8014,2015-003458,2015-02-27,19:11:01,peppr_salami,L,supreme,20.75
8015,2015-003458,2015-02-27,19:11:01,green_garden,L,veggie,20.25
8016,2015-003459,2015-02-27,19:11:44,ital_cpcllo,L,classic,20.5
8017,2015-003459,2015-02-27,19:11:44,cali_ckn,L,chicken,20.75
8018,2015-003460,2015-02-27,19:14:07,bbq_ckn,L,chicken,20.75
8019,2015-003460,2015-02-27,19:14:07,cali_ckn,L,chicken,20.75
8020,2015-003460,2015-02-27,19:14:07,pep_msh_pep,S,classic,11
8021,2015-003461,2015-02-27,19:44:21,ital_cpcllo,L,classic,20.5
8022,2015-003461,2015-02-27,19:44:21,napolitana,L,classic,20.5
8023,2015-003462,2015-02-27,19:55:23,the_greek,L,classic,20.5
8024,2015-003462,2015-02-27,19:55:23,calabrese,L,supreme,20.25
8025,2015-003463,2015-02-27,20:11:00,spicy_ital,L,supreme,20.75
8026,2015-003463,2015-02-27,20:11:00,green_garden,S,veggie,12
8027,2015-003464,2015-02-27,20:15:36,cali_ckn,M,chicken,16.75
8028,2015-003464,2015-02-27,20:15:36,four_cheese,L,veggie,17.95
8029,2015-003464,2015-02-27,20:15:36,spinach_supr,M,supreme,16.5
8030,2015-003465,2015-02-27,20:23:35,hawaiian,S,classic,10.5
8031,2015-003466,2015-02-27,20:35:42,peppr_salami,L,supreme,20.75
8032,2015-003467,2015-02-27,21:22:02,mediterraneo,S,veggie,12
8033,2015-003467,2015-02-27,21:22:02,veggie_veg,M,veggie,16
8034,2015-003467,2015-02-27,21:22:02,spinach_supr,S,supreme,12.5
8035,2015-003468,2015-02-27,21:38:02,thai_ckn,L,chicken,20.75
8036,2015-003469,2015-02-27,21:39:53,prsc_argla,M,supreme,16.5
8037,2015-003470,2015-02-27,21:53:24,four_cheese,M,veggie,14.75
8038,2015-003470,2015-02-27,21:53:24,spin_pesto,L,veggie,20.75
8039,2015-003471,2015-02-27,22:03:03,spicy_ital,M,supreme,16.5
8040,2015-003472,2015-02-28,11:34:54,spinach_supr,M,supreme,16.5
8041,2015-003473,2015-02-28,11:49:43,four_cheese,M,veggie,14.75
8042,2015-003473,2015-02-28,11:49:43,spicy_ital,S,supreme,12.5
8043,2015-003473,2015-02-28,11:49:43,spicy_ital,L,supreme,20.75
8044,2015-003473,2015-02-28,11:49:43,green_garden,S,veggie,12
8045,2015-003473,2015-02-28,11:49:43,pep_msh_pep,L,classic,17.5
8046,2015-003473,2015-02-28,11:49:43,ital_supr,M,supreme,16.5
8047,2015-003473,2015-02-28,11:49:43,calabrese,M,supreme,16.25
8048,2015-003473,2015-02-28,11:49:43,southw_ckn,L,chicken,20.75
8049,2015-003473,2015-02-28,11:49:43,veggie_veg,M,veggie,16
8050,2015-003473,2015-02-28,11:49:43,peppr_salami,S,supreme,12.5
8051,2015-003473,2015-02-28,11:49:43,bbq_ckn,L,chicken,20.75
8052,2015-003473,2015-02-28,11:49:43,hawaiian,L,classic,16.5
8053,2015-003473,2015-02-28,11:49:43,ckn_pesto,S,chicken,12.75
8054,2015-003473,2015-02-28,11:49:43,cali_ckn,L,chicken,20.75
8055,2015-003474,2015-02-28,11:50:01,big_meat,S,classic,12
8056,2015-003474,2015-02-28,11:50:01,spin_pesto,M,veggie,16.5
8057,2015-003475,2015-02-28,12:02:32,southw_ckn,S,chicken,12.75
8058,2015-003476,2015-02-28,12:08:55,green_garden,S,veggie,12
8059,2015-003476,2015-02-28,12:08:55,napolitana,S,classic,12
8060,2015-003476,2015-02-28,12:08:55,sicilian,M,supreme,16.25
8061,2015-003476,2015-02-28,12:08:55,prsc_argla,M,supreme,16.5
8062,2015-003476,2015-02-28,12:08:55,pep_msh_pep,L,classic,17.5
8063,2015-003476,2015-02-28,12:08:55,four_cheese,L,veggie,17.95
8064,2015-003476,2015-02-28,12:08:55,spinach_supr,M,supreme,16.5
8065,2015-003477,2015-02-28,12:29:20,sicilian,L,supreme,20.25
8066,2015-003478,2015-02-28,12:34:26,mexicana,L,veggie,20.25
8067,2015-003479,2015-02-28,12:36:18,five_cheese,L,veggie,18.5
8068,2015-003479,2015-02-28,12:36:18,five_cheese,L,veggie,18.5
8069,2015-003480,2015-02-28,12:44:01,the_greek,XL,classic,25.5
8070,2015-003481,2015-02-28,12:48:17,soppressata,S,supreme,12.5
8071,2015-003482,2015-02-28,13:05:32,southw_ckn,M,chicken,16.75
8072,2015-003482,2015-02-28,13:05:32,bbq_ckn,M,chicken,16.75
8073,2015-003482,2015-02-28,13:05:32,big_meat,S,classic,12
8074,2015-003483,2015-02-28,13:09:50,southw_ckn,L,chicken,20.75
8075,2015-003483,2015-02-28,13:09:50,five_cheese,L,veggie,18.5
8076,2015-003483,2015-02-28,13:09:50,the_greek,XL,classic,25.5
8077,2015-003483,2015-02-28,13:09:50,thai_ckn,M,chicken,16.75
8078,2015-003484,2015-02-28,13:57:51,classic_dlx,M,classic,16
8079,2015-003484,2015-02-28,13:57:51,napolitana,L,classic,20.5
8080,2015-003485,2015-02-28,14:02:50,spicy_ital,L,supreme,20.75
8081,2015-003486,2015-02-28,14:10:13,green_garden,S,veggie,12
8082,2015-003487,2015-02-28,14:20:54,brie_carre,S,supreme,23.65
8083,2015-003488,2015-02-28,14:52:00,five_cheese,L,veggie,18.5
8084,2015-003488,2015-02-28,14:52:00,ital_supr,L,supreme,20.75
8085,2015-003489,2015-02-28,15:08:43,bbq_ckn,L,chicken,20.75
8086,2015-003490,2015-02-28,15:26:21,spinach_fet,M,veggie,16
8087,2015-003490,2015-02-28,15:26:21,pep_msh_pep,L,classic,17.5
8088,2015-003490,2015-02-28,15:26:21,bbq_ckn,M,chicken,16.75
8089,2015-003491,2015-02-28,15:44:50,pep_msh_pep,L,classic,17.5
8090,2015-003492,2015-02-28,16:01:29,mediterraneo,L,veggie,20.25
8091,2015-003492,2015-02-28,16:01:29,southw_ckn,L,chicken,20.75
8092,2015-003493,2015-02-28,16:30:08,ckn_alfredo,L,chicken,20.75
8093,2015-003493,2015-02-28,16:30:08,peppr_salami,M,supreme,16.5
8094,2015-003493,2015-02-28,16:30:08,five_cheese,L,veggie,18.5
8095,2015-003493,2015-02-28,16:30:08,pep_msh_pep,S,classic,11
8096,2015-003494,2015-02-28,16:34:35,green_garden,S,veggie,12
8097,2015-003494,2015-02-28,16:34:35,spicy_ital,L,supreme,20.75
8098,2015-003494,2015-02-28,16:34:35,hawaiian,L,classic,16.5
8099,2015-003495,2015-02-28,16:55:06,spinach_fet,S,veggie,12
8100,2015-003495,2015-02-28,16:55:06,four_cheese,L,veggie,17.95
8101,2015-003496,2015-02-28,17:01:57,hawaiian,M,classic,13.25
8102,2015-003496,2015-02-28,17:01:57,five_cheese,L,veggie,18.5
8103,2015-003496,2015-02-28,17:01:57,big_meat,S,classic,12
8104,2015-003497,2015-02-28,17:19:30,spinach_supr,S,supreme,12.5
8105,2015-003497,2015-02-28,17:19:30,mediterraneo,M,veggie,16
8106,2015-003497,2015-02-28,17:19:30,spicy_ital,L,supreme,20.75
8107,2015-003498,2015-02-28,17:19:47,veggie_veg,M,veggie,16
8108,2015-003499,2015-02-28,17:28:45,hawaiian,L,classic,16.5
8109,2015-003499,2015-02-28,17:28:45,napolitana,S,classic,12
8110,2015-003499,2015-02-28,17:28:45,mediterraneo,S,veggie,12
8111,2015-003500,2015-02-28,17:41:37,ital_cpcllo,S,classic,12
8112,2015-003500,2015-02-28,17:41:37,bbq_ckn,M,chicken,16.75
8113,2015-003500,2015-02-28,17:41:37,spinach_supr,M,supreme,16.5
8114,2015-003501,2015-02-28,17:45:11,prsc_argla,M,supreme,16.5
8115,2015-003501,2015-02-28,17:45:11,four_cheese,L,veggie,17.95
8116,2015-003501,2015-02-28,17:45:11,spicy_ital,M,supreme,16.5
8117,2015-003502,2015-02-28,18:02:19,veggie_veg,L,veggie,20.25
8118,2015-003502,2015-02-28,18:02:19,ital_veggie,S,veggie,12.75
8119,2015-003502,2015-02-28,18:02:19,southw_ckn,M,chicken,16.75
8120,2015-003502,2015-02-28,18:02:19,ckn_alfredo,M,chicken,16.75
8121,2015-003503,2015-02-28,18:15:31,hawaiian,S,classic,10.5
8122,2015-003503,2015-02-28,18:15:31,four_cheese,L,veggie,17.95
8123,2015-003503,2015-02-28,18:15:31,pep_msh_pep,S,classic,11
8124,2015-003504,2015-02-28,18:16:10,big_meat,S,classic,12
8125,2015-003504,2015-02-28,18:16:10,soppressata,L,supreme,20.75
8126,2015-003505,2015-02-28,18:35:20,bbq_ckn,L,chicken,20.75
8127,2015-003505,2015-02-28,18:35:20,big_meat,S,classic,12
8128,2015-003505,2015-02-28,18:35:20,pepperoni,M,classic,12.5
8129,2015-003506,2015-02-28,18:39:46,sicilian,S,supreme,12.25
8130,2015-003506,2015-02-28,18:39:46,thai_ckn,M,chicken,16.75
8131,2015-003507,2015-02-28,18:47:24,spinach_supr,M,supreme,16.5
8132,2015-003507,2015-02-28,18:47:24,soppressata,M,supreme,16.5
8133,2015-003508,2015-02-28,18:58:46,cali_ckn,M,chicken,16.75
8134,2015-003508,2015-02-28,18:58:46,bbq_ckn,S,chicken,12.75
8135,2015-003508,2015-02-28,18:58:46,ital_supr,L,supreme,20.75
8136,2015-003509,2015-02-28,19:05:49,four_cheese,L,veggie,17.95
8137,2015-003509,2015-02-28,19:05:49,green_garden,L,veggie,20.25
8138,2015-003509,2015-02-28,19:05:49,the_greek,XL,classic,25.5
8139,2015-003509,2015-02-28,19:05:49,hawaiian,L,classic,16.5
8140,2015-003510,2015-02-28,19:21:12,mediterraneo,S,veggie,12
8141,2015-003510,2015-02-28,19:21:12,cali_ckn,S,chicken,12.75
8142,2015-003510,2015-02-28,19:21:12,cali_ckn,M,chicken,16.75
8143,2015-003510,2015-02-28,19:21:12,sicilian,L,supreme,20.25
8144,2015-003511,2015-02-28,19:23:54,the_greek,L,classic,20.5
8145,2015-003511,2015-02-28,19:23:54,mediterraneo,S,veggie,12
8146,2015-003511,2015-02-28,19:23:54,calabrese,M,supreme,16.25
8147,2015-003511,2015-02-28,19:23:54,pepperoni,M,classic,12.5
8148,2015-003512,2015-02-28,19:39:15,bbq_ckn,S,chicken,12.75
8149,2015-003512,2015-02-28,19:39:15,ital_supr,M,supreme,16.5
8150,2015-003512,2015-02-28,19:39:15,spicy_ital,L,supreme,20.75
8151,2015-003512,2015-02-28,19:39:15,cali_ckn,S,chicken,12.75
8152,2015-003513,2015-02-28,19:44:10,green_garden,M,veggie,16
8153,2015-003514,2015-02-28,19:59:10,ckn_pesto,L,chicken,20.75
8154,2015-003514,2015-02-28,19:59:10,mediterraneo,L,veggie,20.25
8155,2015-003515,2015-02-28,20:00:18,mediterraneo,L,veggie,20.25
8156,2015-003516,2015-02-28,20:05:17,veggie_veg,L,veggie,20.25
8157,2015-003516,2015-02-28,20:05:17,thai_ckn,M,chicken,16.75
8158,2015-003516,2015-02-28,20:05:17,hawaiian,L,classic,16.5
8159,2015-003516,2015-02-28,20:05:17,spicy_ital,S,supreme,12.5
8160,2015-003517,2015-02-28,20:06:50,spicy_ital,S,supreme,12.5
8161,2015-003517,2015-02-28,20:06:50,ital_cpcllo,M,classic,16
8162,2015-003518,2015-02-28,20:40:24,cali_ckn,M,chicken,16.75
8163,2015-003518,2015-02-28,20:40:24,big_meat,S,classic,12
8164,2015-003519,2015-02-28,20:42:48,five_cheese,L,veggie,18.5
8165,2015-003519,2015-02-28,20:42:48,four_cheese,L,veggie,17.95
8166,2015-003520,2015-02-28,20:47:42,veggie_veg,M,veggie,16
8167,2015-003520,2015-02-28,20:47:42,mexicana,L,veggie,20.25
8168,2015-003521,2015-02-28,20:51:13,spinach_supr,M,supreme,16.5
8169,2015-003521,2015-02-28,20:51:13,pepperoni,L,classic,15.25
8170,2015-003522,2015-02-28,21:03:34,spinach_fet,M,veggie,16
8171,2015-003522,2015-02-28,21:03:34,ckn_pesto,S,chicken,12.75
8172,2015-003522,2015-02-28,21:03:34,hawaiian,S,classic,10.5
8173,2015-003522,2015-02-28,21:03:34,green_garden,S,veggie,12
8174,2015-003523,2015-02-28,21:06:54,mexicana,M,veggie,16
8175,2015-003524,2015-02-28,21:14:22,classic_dlx,M,classic,16
8176,2015-003524,2015-02-28,21:14:22,veggie_veg,M,veggie,16
8177,2015-003524,2015-02-28,21:14:22,mexicana,S,veggie,12
8178,2015-003525,2015-02-28,21:21:02,spinach_fet,L,veggie,20.25
8179,2015-003525,2015-02-28,21:21:02,ckn_pesto,S,chicken,12.75
8180,2015-003525,2015-02-28,21:21:02,cali_ckn,M,chicken,16.75
8181,2015-003526,2015-02-28,21:28:39,hawaiian,L,classic,16.5
8182,2015-003527,2015-02-28,21:30:14,the_greek,XL,classic,25.5
8183,2015-003527,2015-02-28,21:30:14,classic_dlx,S,classic,12
8184,2015-003527,2015-02-28,21:30:14,pep_msh_pep,M,classic,14.5
8185,2015-003528,2015-02-28,21:39:40,big_meat,S,classic,12
8186,2015-003528,2015-02-28,21:39:40,napolitana,L,classic,20.5
8187,2015-003528,2015-02-28,21:39:40,sicilian,L,supreme,20.25
8188,2015-003528,2015-02-28,21:39:40,ital_supr,L,supreme,20.75
8189,2015-003529,2015-02-28,21:52:13,ital_cpcllo,L,classic,20.5
8190,2015-003529,2015-02-28,21:52:13,peppr_salami,M,supreme,16.5
8191,2015-003530,2015-02-28,23:05:17,classic_dlx,S,classic,12
8192,2015-003530,2015-02-28,23:05:17,veggie_veg,M,veggie,16
8193,2015-003530,2015-02-28,23:05:17,green_garden,S,veggie,12
8194,2015-003531,2015-03-01,11:34:00,pepperoni,M,classic,12.5
8195,2015-003532,2015-03-01,11:49:27,southw_ckn,S,chicken,12.75
8196,2015-003533,2015-03-01,12:08:01,veggie_veg,L,veggie,20.25
8197,2015-003533,2015-03-01,12:08:01,ital_supr,M,supreme,16.5
8198,2015-003533,2015-03-01,12:08:01,four_cheese,L,veggie,17.95
8199,2015-003534,2015-03-01,12:33:49,bbq_ckn,L,chicken,20.75
8200,2015-003534,2015-03-01,12:33:49,cali_ckn,L,chicken,20.75
8201,2015-003535,2015-03-01,12:47:14,green_garden,S,veggie,12
8202,2015-003535,2015-03-01,12:47:14,veggie_veg,S,veggie,12
8203,2015-003536,2015-03-01,12:51:19,mediterraneo,L,veggie,20.25
8204,2015-003537,2015-03-01,12:52:52,southw_ckn,L,chicken,20.75
8205,2015-003537,2015-03-01,12:52:52,hawaiian,S,classic,10.5
8206,2015-003537,2015-03-01,12:52:52,cali_ckn,M,chicken,16.75
8207,2015-003537,2015-03-01,12:52:52,sicilian,L,supreme,20.25
8208,2015-003538,2015-03-01,13:25:47,pep_msh_pep,S,classic,11
8209,2015-003538,2015-03-01,13:25:47,veggie_veg,L,veggie,20.25
8210,2015-003538,2015-03-01,13:25:47,spinach_fet,M,veggie,16
8211,2015-003538,2015-03-01,13:25:47,hawaiian,S,classic,10.5
8212,2015-003539,2015-03-01,14:08:51,spinach_fet,M,veggie,16
8213,2015-003539,2015-03-01,14:08:51,cali_ckn,M,chicken,16.75
8214,2015-003539,2015-03-01,14:08:51,classic_dlx,M,classic,16
8215,2015-003539,2015-03-01,14:08:51,spinach_fet,S,veggie,12
8216,2015-003539,2015-03-01,14:08:51,calabrese,M,supreme,16.25
8217,2015-003540,2015-03-01,14:20:57,pepperoni,M,classic,12.5
8218,2015-003541,2015-03-01,14:39:01,veggie_veg,M,veggie,16
8219,2015-003542,2015-03-01,14:40:22,green_garden,S,veggie,12
8220,2015-003543,2015-03-01,14:41:33,five_cheese,L,veggie,18.5
8221,2015-003544,2015-03-01,14:56:46,green_garden,S,veggie,12
8222,2015-003544,2015-03-01,14:56:46,five_cheese,L,veggie,18.5
8223,2015-003545,2015-03-01,15:10:04,spinach_fet,L,veggie,20.25
8224,2015-003545,2015-03-01,15:10:04,spin_pesto,S,veggie,12.5
8225,2015-003546,2015-03-01,15:20:14,veggie_veg,S,veggie,12
8226,2015-003546,2015-03-01,15:20:14,hawaiian,S,classic,10.5
8227,2015-003546,2015-03-01,15:20:14,southw_ckn,L,chicken,20.75
8228,2015-003546,2015-03-01,15:20:14,thai_ckn,L,chicken,20.75
8229,2015-003547,2015-03-01,15:47:40,big_meat,S,classic,12
8230,2015-003547,2015-03-01,15:47:40,southw_ckn,M,chicken,16.75
8231,2015-003548,2015-03-01,15:57:50,ital_supr,M,supreme,16.5
8232,2015-003548,2015-03-01,15:57:50,classic_dlx,L,classic,20.5
8233,2015-003549,2015-03-01,16:58:16,prsc_argla,S,supreme,12.5
8234,2015-003549,2015-03-01,16:58:16,four_cheese,L,veggie,17.95
8235,2015-003550,2015-03-01,17:04:49,spicy_ital,M,supreme,16.5
8236,2015-003550,2015-03-01,17:04:49,ital_cpcllo,S,classic,12
8237,2015-003551,2015-03-01,17:04:51,big_meat,S,classic,12
8238,2015-003552,2015-03-01,17:06:58,pepperoni,M,classic,12.5
8239,2015-003552,2015-03-01,17:06:58,four_cheese,M,veggie,14.75
8240,2015-003552,2015-03-01,17:06:58,peppr_salami,M,supreme,16.5
8241,2015-003553,2015-03-01,17:29:42,five_cheese,L,veggie,18.5
8242,2015-003553,2015-03-01,17:29:42,napolitana,M,classic,16
8243,2015-003554,2015-03-01,17:42:36,spicy_ital,S,supreme,12.5
8244,2015-003555,2015-03-01,17:48:53,five_cheese,L,veggie,18.5
8245,2015-003555,2015-03-01,17:48:53,hawaiian,L,classic,16.5
8246,2015-003555,2015-03-01,17:48:53,spin_pesto,S,veggie,12.5
8247,2015-003555,2015-03-01,17:48:53,ckn_pesto,L,chicken,20.75
8248,2015-003556,2015-03-01,17:52:21,ital_cpcllo,L,classic,20.5
8249,2015-003556,2015-03-01,17:52:21,bbq_ckn,L,chicken,20.75
8250,2015-003557,2015-03-01,18:07:12,spicy_ital,L,supreme,20.75
8251,2015-003558,2015-03-01,18:08:01,the_greek,M,classic,16
8252,2015-003558,2015-03-01,18:08:01,southw_ckn,L,chicken,20.75
8253,2015-003559,2015-03-01,18:17:40,four_cheese,M,veggie,14.75
8254,2015-003559,2015-03-01,18:17:40,spin_pesto,M,veggie,16.5
8255,2015-003559,2015-03-01,18:17:40,southw_ckn,S,chicken,12.75
8256,2015-003559,2015-03-01,18:17:40,mexicana,M,veggie,16
8257,2015-003560,2015-03-01,18:19:41,mediterraneo,L,veggie,20.25
8258,2015-003560,2015-03-01,18:19:41,ital_cpcllo,S,classic,12
8259,2015-003561,2015-03-01,18:36:33,peppr_salami,M,supreme,16.5
8260,2015-003561,2015-03-01,18:36:33,pepperoni,L,classic,15.25
8261,2015-003562,2015-03-01,18:41:16,ital_veggie,S,veggie,12.75
8262,2015-003562,2015-03-01,18:41:16,southw_ckn,M,chicken,16.75
8263,2015-003563,2015-03-01,18:44:52,ital_supr,M,supreme,16.5
8264,2015-003564,2015-03-01,18:56:36,sicilian,M,supreme,16.25
8265,2015-003564,2015-03-01,18:56:36,spicy_ital,L,supreme,20.75
8266,2015-003565,2015-03-01,19:01:34,spinach_fet,L,veggie,20.25
8267,2015-003566,2015-03-01,19:14:27,cali_ckn,S,chicken,12.75
8268,2015-003566,2015-03-01,19:14:27,hawaiian,L,classic,16.5
8269,2015-003567,2015-03-01,19:20:28,mediterraneo,L,veggie,20.25
8270,2015-003568,2015-03-01,19:27:23,the_greek,S,classic,12
8271,2015-003568,2015-03-01,19:27:23,peppr_salami,L,supreme,20.75
8272,2015-003569,2015-03-01,19:39:29,classic_dlx,S,classic,12
8273,2015-003570,2015-03-01,19:43:37,thai_ckn,L,chicken,20.75
8274,2015-003570,2015-03-01,19:43:37,pepperoni,S,classic,9.75
8275,2015-003571,2015-03-01,19:56:35,the_greek,XL,classic,25.5
8276,2015-003571,2015-03-01,19:56:35,pepperoni,S,classic,9.75
8277,2015-003571,2015-03-01,19:56:35,pep_msh_pep,L,classic,17.5
8278,2015-003572,2015-03-01,20:06:37,ital_supr,M,supreme,16.5
8279,2015-003573,2015-03-01,20:07:52,southw_ckn,L,chicken,20.75
8280,2015-003573,2015-03-01,20:07:52,pepperoni,L,classic,15.25
8281,2015-003573,2015-03-01,20:07:52,cali_ckn,M,chicken,16.75
8282,2015-003574,2015-03-01,20:49:00,brie_carre,S,supreme,23.65
8283,2015-003574,2015-03-01,20:49:00,hawaiian,S,classic,10.5
8284,2015-003574,2015-03-01,20:49:00,thai_ckn,S,chicken,12.75
8285,2015-003575,2015-03-01,21:10:58,veggie_veg,L,veggie,20.25
8286,2015-003576,2015-03-01,22:00:46,pepperoni,L,classic,15.25
8287,2015-003576,2015-03-01,22:00:46,thai_ckn,S,chicken,12.75
8288,2015-003576,2015-03-01,22:00:46,five_cheese,L,veggie,18.5
8289,2015-003577,2015-03-01,22:08:42,southw_ckn,L,chicken,20.75
8290,2015-003578,2015-03-01,22:23:48,cali_ckn,M,chicken,16.75
8291,2015-003579,2015-03-01,22:59:18,classic_dlx,S,classic,12
8292,2015-003579,2015-03-01,22:59:18,big_meat,S,classic,12
8293,2015-003580,2015-03-02,11:49:24,pep_msh_pep,S,classic,11
8294,2015-003581,2015-03-02,11:52:25,ckn_alfredo,M,chicken,16.75
8295,2015-003582,2015-03-02,11:55:07,prsc_argla,M,supreme,16.5
8296,2015-003582,2015-03-02,11:55:07,spicy_ital,M,supreme,16.5
8297,2015-003583,2015-03-02,12:07:16,bbq_ckn,S,chicken,12.75
8298,2015-003583,2015-03-02,12:07:16,calabrese,M,supreme,16.25
8299,2015-003583,2015-03-02,12:07:16,mexicana,M,veggie,16
8300,2015-003583,2015-03-02,12:07:16,spinach_fet,S,veggie,12
8301,2015-003583,2015-03-02,12:07:16,five_cheese,L,veggie,18.5
8302,2015-003583,2015-03-02,12:07:16,four_cheese,L,veggie,17.95
8303,2015-003583,2015-03-02,12:07:16,spin_pesto,M,veggie,16.5
8304,2015-003583,2015-03-02,12:07:16,cali_ckn,M,chicken,16.75
8305,2015-003583,2015-03-02,12:07:16,ital_cpcllo,L,classic,20.5
8306,2015-003583,2015-03-02,12:07:16,spicy_ital,M,supreme,16.5
8307,2015-003583,2015-03-02,12:07:16,spicy_ital,L,supreme,20.75
8308,2015-003583,2015-03-02,12:07:16,sicilian,M,supreme,16.25
8309,2015-003583,2015-03-02,12:07:16,southw_ckn,L,chicken,20.75
8310,2015-003584,2015-03-02,12:30:47,thai_ckn,M,chicken,16.75
8311,2015-003584,2015-03-02,12:30:47,five_cheese,L,veggie,18.5
